"client_employee_id"|"department_id"|"department_name"|"home_department_id"|"home_department_name"|"pay_code"|"punch_in_comment"|"punch_out_comment"|"hours_worked"|"punch_apply_date"|"punch_in_datetime"|"punch_out_datetime"|"scheduled_start_datetime"|"scheduled_end_datetime"
"406114"|||||Exempt|[NULL]|[NULL]|10.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 18:30:00.000||
"406114"|||||Exempt|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 18:30:00.000||
"406115"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 19:00:00.000|2025-10-06 07:30:00.000||
"406115"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"406144"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 07:00:00.000|2025-10-05 19:30:00.000||
"406162"|||||Per Diem|[NULL]|[NULL]|4.50|"2025-10-07"|2025-10-07 17:30:00.000|2025-10-07 22:00:00.000||
"406162"|||||Per Diem|[NULL]|[NULL]|4.50|"2025-10-13"|2025-10-13 17:30:00.000|2025-10-13 22:00:00.000||
"406162"|||||Per Diem|[NULL]|[NULL]|4.50|"2025-10-15"|2025-10-15 17:30:00.000|2025-10-15 22:00:00.000||
"406181"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 09:00:00.000|2025-10-06 17:30:00.000||
"406181"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 09:00:00.000|2025-10-08 17:30:00.000||
"406181"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 09:00:00.000|2025-10-10 17:30:00.000||
"406181"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 09:00:00.000|2025-10-14 17:30:00.000||
"406181"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 09:00:00.000|2025-10-16 17:30:00.000||
"406219"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-12"|2025-10-12 15:00:00.000|2025-10-12 23:30:00.000||
"406252"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 19:00:00.000|2025-10-10 07:30:00.000||
"406252"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 19:30:00.000||
"406272"|||||MNA 12 50HP PN Orient Float|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 19:00:00.000|2025-10-09 07:30:00.000||
"406304"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 19:30:00.000||
"406304"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 19:30:00.000||
"406317"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.00|"2025-10-04"|2025-10-04 19:00:00.000|2025-10-05 07:00:00.000||
"406317"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.00|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:00:00.000||
"406321"|||||MNA 10 50HP|[NULL]|[NULL]|10.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 17:30:00.000||
"406321"|||||MNA 10 50HP|[NULL]|[NULL]|10.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 17:30:00.000||
"406321"|||||MNA 10 50HP|[NULL]|[NULL]|10.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 17:30:00.000||
"406321"|||||MNA 8 50HP|[NULL]|[NULL]|10.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 17:30:00.000||
"406322"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"406325"|||||MNA 8 50HP|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"406325"|||||MNA 8 50HP|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 19:30:00.000||
"406330"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 19:30:00.000||
"406351"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"406351"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"406351"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"406351"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"406353"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 06:30:00.000|2025-10-07 15:00:00.000||
"406353"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 06:30:00.000|2025-10-09 15:00:00.000||
"406353"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 06:30:00.000|2025-10-13 15:00:00.000||
"406353"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 06:30:00.000|2025-10-15 15:00:00.000||
"406360"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 06:30:00.000|2025-10-06 15:00:00.000||
"406360"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 06:30:00.000|2025-10-08 15:00:00.000||
"406360"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 06:30:00.000|2025-10-10 15:00:00.000||
"406360"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 06:30:00.000|2025-10-14 15:00:00.000||
"406360"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 06:30:00.000|2025-10-16 15:00:00.000||
"406371"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 15:30:00.000||
"406371"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 15:30:00.000||
"406371"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 15:30:00.000||
"406371"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 15:30:00.000||
"406373"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-04 19:30:00.000||
"406373"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"406379"|||||Hourly|[NULL]|[NULL]|9.00|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 17:00:00.000||
"406379"|||||Hourly|[NULL]|[NULL]|9.00|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 17:00:00.000||
"406382"|||||Hourly|[NULL]|[NULL]|4.00|"2025-10-08"|2025-10-08 09:00:00.000|2025-10-08 13:00:00.000||
"406382"|||||Hourly|[NULL]|[NULL]|4.00|"2025-10-09"|2025-10-09 13:00:00.000|2025-10-09 17:00:00.000||
"406394"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 05:30:00.000|2025-10-06 14:00:00.000||
"406394"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 05:30:00.000|2025-10-08 14:00:00.000||
"406394"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 05:30:00.000|2025-10-10 14:00:00.000||
"406394"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 05:30:00.000|2025-10-14 14:00:00.000||
"406394"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 05:30:00.000|2025-10-16 14:00:00.000||
"406401"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:30:00.000|2025-10-06 17:00:00.000||
"406401"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:00:00.000||
"406401"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:00:00.000||
"406401"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:30:00.000|2025-10-13 17:00:00.000||
"406401"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:30:00.000|2025-10-15 17:00:00.000||
"406416"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"406416"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 19:30:00.000||
"406417"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 15:30:00.000||
"406417"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 15:30:00.000||
"406417"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 15:30:00.000||
"406417"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 19:30:00.000||
"406417"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 19:30:00.000||
"406484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 16:30:00.000||
"406484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:30:00.000||
"406484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 16:30:00.000||
"406484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 16:30:00.000||
"406536"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"406536"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"406536"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"406536"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"406536"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"406630"|||||MNA 8 50HP|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"406630"|||||MNA 8 50HP|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"406630"|||||MNA 8 50HP|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"406652"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 19:00:00.000|2025-10-10 07:30:00.000||
"406652"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"406706"|||||MNA 8 50HP|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 06:00:00.000|2025-10-08 14:30:00.000||
"406706"|||||MNA 8 50HP|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 06:00:00.000|2025-10-10 14:30:00.000||
"406716"|||||Hourly|[NULL]|[NULL]|11.50|"2025-10-12"|2025-10-12 08:00:00.000|2025-10-12 19:30:00.000||
"406766"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 07:00:00.000|2025-10-05 19:30:00.000||
"406766"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 19:30:00.000||
"406766"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 19:30:00.000||
"406766"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 19:30:00.000||
"406768"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:30:00.000||
"406806"|||||MNA Float 12 50HP|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 11:00:00.000|2025-10-09 23:30:00.000||
"406806"|||||MNA Float 12 50HP|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 19:30:00.000||
"406808"|||||Hourly|[NULL]|[NULL]|10.00|"2025-10-09"|2025-10-09 09:00:00.000|2025-10-09 19:00:00.000||
"406808"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-04"|2025-10-04 07:30:00.000|2025-10-04 18:00:00.000||
"406808"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-12"|2025-10-12 07:30:00.000|2025-10-12 18:00:00.000||
"406841"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 16:30:00.000||
"406841"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:30:00.000||
"406841"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 16:30:00.000||
"406841"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 16:30:00.000||
"406873"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:30:00.000|2025-10-07 17:00:00.000||
"406873"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:30:00.000|2025-10-09 17:00:00.000||
"406873"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:30:00.000|2025-10-13 17:00:00.000||
"406880"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 19:00:00.000|2025-10-10 07:30:00.000||
"406880"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-15"|2025-10-15 19:00:00.000|2025-10-16 07:30:00.000||
"406880"|||||Perm Nite|[NULL]|[NULL]|12.00|"2025-10-06"|2025-10-06 00:00:00.000|2025-10-06 12:00:00.000||
"406889"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 19:00:00.000|2025-10-09 07:30:00.000||
"406889"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 19:00:00.000|2025-10-11 07:30:00.000||
"406889"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:30:00.000||
"406900"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-07"|2025-10-07 10:30:00.000|2025-10-07 21:00:00.000||
"406900"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-09"|2025-10-09 10:30:00.000|2025-10-09 21:00:00.000||
"406900"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-14"|2025-10-14 10:30:00.000|2025-10-14 21:00:00.000||
"406900"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 10:30:00.000|2025-10-16 21:00:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 07:45:00.000|2025-10-06 16:15:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:45:00.000|2025-10-07 16:15:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 07:45:00.000|2025-10-08 16:15:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 07:45:00.000|2025-10-10 16:15:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 07:45:00.000|2025-10-14 16:15:00.000||
"406925"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 07:45:00.000|2025-10-16 16:15:00.000||
"406963"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 15:30:00.000||
"406963"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 15:30:00.000||
"406963"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 15:30:00.000||
"406963"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 15:30:00.000||
"406971"|||||MNA 8 50HP|[NULL]|[NULL]|9.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 16:30:00.000||
"406971"|||||MNA 8 50HP|[NULL]|[NULL]|9.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 16:30:00.000||
"406971"|||||MNA 9 50HP|[NULL]|[NULL]|9.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 16:30:00.000||
"406971"|||||MNA 9 50HP|[NULL]|[NULL]|9.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 16:30:00.000||
"406983"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 14:00:00.000|2025-10-07 22:30:00.000||
"406983"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 14:00:00.000|2025-10-09 22:30:00.000||
"406983"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 14:00:00.000|2025-10-14 22:30:00.000||
"406983"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 14:00:00.000|2025-10-16 22:30:00.000||
"407027"|||||Per Diem|[NULL]|[NULL]|8.00|"2025-10-07"|2025-10-07 09:00:00.000|2025-10-07 17:00:00.000||
"407027"|||||Per Diem|[NULL]|[NULL]|8.00|"2025-10-09"|2025-10-09 09:00:00.000|2025-10-09 17:00:00.000||
"407027"|||||Per Diem|[NULL]|[NULL]|8.00|"2025-10-15"|2025-10-15 09:00:00.000|2025-10-15 17:00:00.000||
"407032"|||||MNA 8 50HP|[NULL]|[NULL]|5.00|"2025-10-06"|2025-10-06 09:00:00.000|2025-10-06 14:00:00.000||
"407032"|||||MNA 8 50HP|[NULL]|[NULL]|6.00|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 14:00:00.000||
"407032"|||||MNA 8 50HP|[NULL]|[NULL]|7.00|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 15:00:00.000||
"407032"|||||MNA 8 50HP|[NULL]|[NULL]|9.00|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:30:00.000||
"407032"|||||MNA 8 50HP|[NULL]|[NULL]|9.00|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:30:00.000||
"407197"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:30:00.000|2025-10-07 17:00:00.000||
"407197"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:30:00.000|2025-10-09 17:00:00.000||
"407197"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:30:00.000|2025-10-13 17:00:00.000||
"407197"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:30:00.000|2025-10-15 17:00:00.000||
"407199"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"407199"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"407199"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"407199"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"407199"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"407203"|||||MNA 10 50HP|[NULL]|[NULL]|10.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 17:30:00.000||
"407232"|||||Hourly|[NULL]|[NULL]|9.25|"2025-10-07"|2025-10-07 07:30:00.000|2025-10-07 16:45:00.000||
"407232"|||||Hourly|[NULL]|[NULL]|9.25|"2025-10-09"|2025-10-09 07:30:00.000|2025-10-09 16:45:00.000||
"407232"|||||Hourly|[NULL]|[NULL]|9.25|"2025-10-13"|2025-10-13 07:30:00.000|2025-10-13 16:45:00.000||
"407232"|||||Hourly|[NULL]|[NULL]|9.25|"2025-10-15"|2025-10-15 07:30:00.000|2025-10-15 16:45:00.000||
"407237"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:30:00.000|2025-10-06 17:00:00.000||
"407237"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:00:00.000||
"407237"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:00:00.000||
"407237"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:30:00.000|2025-10-14 17:00:00.000||
"407237"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:30:00.000|2025-10-16 17:00:00.000||
"407310"|||||MNA 12 50HP|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 07:00:00.000|2025-10-05 19:30:00.000||
"407353"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-06"|2025-10-06 07:30:00.000|2025-10-06 18:00:00.000||
"407353"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-08"|2025-10-08 07:30:00.000|2025-10-08 18:00:00.000||
"407353"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-10"|2025-10-10 07:30:00.000|2025-10-10 18:00:00.000||
"407353"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-14"|2025-10-14 07:30:00.000|2025-10-14 18:00:00.000||
"407353"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 07:30:00.000|2025-10-16 18:00:00.000||
"407398"|||||MNA 10 50HP|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 17:30:00.000||
"407436"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"407436"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"407436"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"407436"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"407436"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"407484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 06:00:00.000|2025-10-07 14:30:00.000||
"407484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 06:00:00.000|2025-10-09 14:30:00.000||
"407484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 06:00:00.000|2025-10-13 14:30:00.000||
"407484"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 06:00:00.000|2025-10-15 14:30:00.000||
"407651"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"407651"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"407651"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"407651"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"407651"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"407683"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 17:30:00.000||
"407683"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 17:30:00.000||
"407683"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 17:30:00.000||
"407683"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 17:30:00.000||
"407691"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 19:00:00.000|2025-10-09 07:30:00.000||
"407691"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:30:00.000||
"407691"|||||MNA 12 50HP PermNite|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 19:00:00.000|2025-10-17 07:30:00.000||
"407699"|||||Exempt|[NULL]|[NULL]|20.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-07 03:30:00.000||
"407699"|||||Exempt|[NULL]|[NULL]|20.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-09 03:30:00.000||
"407699"|||||Exempt|[NULL]|[NULL]|20.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-11 03:30:00.000||
"407699"|||||Exempt|[NULL]|[NULL]|20.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-15 03:30:00.000||
"407699"|||||Exempt|[NULL]|[NULL]|20.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-17 03:30:00.000||
"407718"|||||Exempt|[NULL]|[NULL]|7.00|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 14:00:00.000||
"407718"|||||Exempt|[NULL]|[NULL]|7.00|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 14:00:00.000||
"407718"|||||Exempt|[NULL]|[NULL]|7.00|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 14:00:00.000||
"407718"|||||Exempt|[NULL]|[NULL]|7.00|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 14:00:00.000||
"407718"|||||Exempt|[NULL]|[NULL]|7.00|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 14:00:00.000||
"407724"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:45:00.000|2025-10-07 16:15:00.000||
"407724"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 07:45:00.000|2025-10-09 16:15:00.000||
"407724"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:45:00.000|2025-10-13 16:15:00.000||
